0.4913,0.8001,-0.0780
0.4930,0.7207,-0.1617
0.4920,0.7430,-0.0789
0.4687,0.6316,-0.1274
0.4928,0.6945,-0.1743
0.4928,0.6584,-0.1646
0.4932,0.5687,-0.0909
0.2803,0.5487,0.0328
0.4927,0.5073,-0.0777
0.4926,0.4732,-0.0891
0.4915,0.3372,-0.0674
0.4912,0.8125,-0.0736
0.4915,0.8207,-0.0621
0.4921,0.8233,-0.0476
0.4938,0.8316,-0.0459
0.4939,0.8423,-0.0495
0.4942,0.8553,-0.0533
0.4948,0.8684,-0.0453
0.4959,0.8876,-0.0086
0.4927,0.7327,-0.1447
0.4691,0.7290,-0.1014
0.1609,0.4463,0.1669
0.3689,0.5756,0.0025
0.3383,0.5768,0.0044
0.3090,0.5752,0.0127
0.2695,0.5590,0.0383
0.3942,0.5701,0.0044
0.3282,0.5138,-0.0131
0.3604,0.5157,-0.0142
0.2986,0.5170,-0.0029
0.2785,0.5243,0.0099
0.2429,0.5772,0.0552
0.3888,0.9212,0.0297
0.2692,0.5416,0.0422
0.1480,0.5593,0.1924
0.2068,0.5596,0.0843
0.3492,0.6888,-0.0174
0.4582,0.7956,-0.0737
0.4636,0.8195,-0.0577
0.4247,0.8017,-0.0551
0.4024,0.8105,-0.0328
0.4398,0.8201,-0.0460
0.4202,0.8214,-0.0247
0.3660,0.8461,0.0194
0.4697,0.7197,-0.1587
0.4658,0.6946,-0.1705
0.2277,0.5011,0.0149
0.4081,0.6229,-0.0289
0.4083,0.7087,-0.0816
0.4064,0.6936,-0.0733
0.2570,0.6834,0.0201
0.4671,0.6609,-0.1544
0.3014,0.4796,-0.0433
0.2583,0.4854,-0.0185
0.1917,0.4027,0.1000
0.4324,0.5026,-0.0678
0.3884,0.5237,-0.0042
0.3440,0.8223,0.0234
0.1877,0.7956,0.3007
0.4293,0.7229,-0.0681
0.4520,0.7304,-0.0714
0.3768,0.8236,0.0190
0.3898,0.8221,0.0106
0.2399,0.4678,-0.0053
0.4081,0.7186,-0.0634
0.3585,0.4837,-0.0601
0.3518,0.4623,-0.0689
0.3156,0.3480,-0.0256
0.2163,0.4341,0.0391
0.3365,0.4033,-0.0508
0.2072,0.4882,0.0409
0.1837,0.4682,0.0995
0.4602,0.8100,-0.0693
0.4332,0.8133,-0.0522
0.4113,0.8166,-0.0315
0.4367,0.7269,-0.0625
0.3837,0.8234,0.0146
0.3952,0.8289,-0.0031
0.3924,0.8206,0.0093
0.4424,0.7169,-0.1131
0.4257,0.8193,-0.0197
0.4455,0.8204,-0.0334
0.4676,0.8220,-0.0440
0.4582,0.8873,-0.0079
0.4603,0.8663,-0.0434
0.4614,0.8520,-0.0499
0.4632,0.8394,-0.0459
0.4657,0.8305,-0.0417
0.4205,0.8263,-0.0171
0.4164,0.8293,-0.0215
0.4104,0.8357,-0.0240
0.4050,0.8439,-0.0173
0.3774,0.7817,-0.0236
0.1500,0.6680,0.3332
0.4925,0.7364,-0.1023
0.4074,0.8247,-0.0013
0.4017,0.8261,-0.0038
0.4606,0.7419,-0.0705
0.4182,0.7334,-0.0391
0.4565,0.7365,-0.0721
0.3776,0.6373,-0.0165
0.3276,0.6544,-0.0066
0.4019,0.7040,-0.0543
0.2406,0.3693,0.0320
0.2649,0.4113,-0.0092
0.2894,0.4580,-0.0399
0.3896,0.8624,0.0075
0.4216,0.4690,-0.0844
0.4095,0.4025,-0.0746
0.3964,0.3386,-0.0590
0.2839,0.5694,0.0260
0.2086,0.5964,0.0740
0.4105,0.5641,0.0082
0.2428,0.5304,0.0365
0.4281,0.6068,-0.0416
0.4240,0.7011,-0.1133
0.1755,0.6126,0.1102
0.2313,0.6167,0.0474
0.2728,0.6282,0.0195
0.3322,0.6243,0.0044
0.3751,0.6137,-0.0030
0.4060,0.6020,-0.0133
0.4657,0.5750,-0.0783
0.1835,0.6684,0.1060
0.2151,0.5271,0.0507
0.4792,0.7314,-0.1427
0.4127,0.6503,-0.0384
0.1381,0.5530,0.2965
0.4286,0.5890,-0.0195
0.3993,0.7042,-0.0230
0.2605,0.5447,0.0482
0.4232,0.6829,-0.1028
0.1624,0.7307,0.3251
0.4103,0.5535,0.0152
0.4439,0.6692,-0.1345
0.2600,0.8621,0.1381
0.2619,0.8857,0.1984
0.1520,0.6693,0.2198
0.2195,0.8271,0.1741
0.1642,0.5092,0.1544
0.3847,0.9423,0.0507
0.4823,0.7352,-0.1001
0.3865,0.6684,-0.0250
0.1788,0.5631,0.1161
0.3113,0.5586,0.0150
0.3378,0.5618,0.0073
0.3883,0.8336,0.0027
0.1926,0.7196,0.1208
0.4389,0.9723,0.0633
0.3510,0.9397,0.1212
0.3108,0.9182,0.1547
0.4921,0.4037,-0.0813
0.4988,0.9773,0.0546
0.3635,0.5610,0.0058
0.3877,0.5576,0.0094
0.4031,0.5557,0.0149
0.1910,0.5204,0.0822
0.3839,0.5315,0.0033
0.3575,0.5219,-0.0020
0.3299,0.5195,-0.0006
0.3026,0.5237,0.0075
0.2861,0.5313,0.0182
0.1440,0.4934,0.2382
0.2930,0.5538,0.0247
0.4920,0.7604,-0.0700
