0.5182,0.7174,-0.1329
0.5192,0.6247,-0.1910
0.5185,0.6575,-0.1125
0.4873,0.5423,-0.1238
0.5189,0.5969,-0.1972
0.5179,0.5637,-0.1749
0.5154,0.4869,-0.0560
0.2628,0.4904,0.0754
0.5143,0.4175,-0.0156
0.5141,0.3813,-0.0120
0.5137,0.2799,0.0613
0.5182,0.7313,-0.1319
0.5181,0.7439,-0.1223
0.5179,0.7511,-0.1085
0.5193,0.7866,-0.1002
0.5197,0.8002,-0.1079
0.5199,0.8168,-0.1160
0.5198,0.8335,-0.1099
0.5198,0.8558,-0.0770
0.5189,0.6404,-0.1760
0.4895,0.6417,-0.1309
0.1349,0.4101,0.2734
0.3623,0.5138,0.0354
0.3270,0.5161,0.0376
0.2936,0.5148,0.0472
0.2492,0.5008,0.0783
0.3924,0.5061,0.0418
0.3191,0.4366,0.0358
0.3566,0.4392,0.0371
0.2833,0.4417,0.0461
0.2590,0.4535,0.0589
0.2197,0.5208,0.0918
0.3827,0.8850,-0.0514
0.2510,0.4837,0.0887
0.1134,0.5197,0.2516
0.1804,0.5037,0.1326
0.3406,0.6199,-0.0278
0.4747,0.7144,-0.1273
0.4818,0.7452,-0.1179
0.4308,0.7282,-0.1094
0.4042,0.7446,-0.0859
0.4517,0.7505,-0.1049
0.4290,0.7579,-0.0819
0.3582,0.7993,-0.0406
0.4909,0.6247,-0.1880
0.4854,0.5984,-0.1931
0.2040,0.4251,0.0816
0.4103,0.5528,-0.0135
0.4123,0.6269,-0.1036
0.4082,0.6142,-0.0908
0.2341,0.6217,0.0161
0.4861,0.5674,-0.1645
0.2839,0.3869,0.0294
0.2373,0.4004,0.0550
0.1708,0.3595,0.2174
0.4373,0.4088,-0.0046
0.3891,0.4498,0.0456
0.3349,0.7706,-0.0296
0.1477,0.7734,0.2719
0.4391,0.6413,-0.0938
0.4669,0.6488,-0.0992
0.3755,0.7741,-0.0344
0.3945,0.7722,-0.0440
0.2169,0.3855,0.0762
0.4120,0.6411,-0.0879
0.3486,0.3872,0.0087
0.3420,0.3672,0.0072
0.3132,0.2932,0.0990
0.1936,0.3728,0.1370
0.3307,0.3300,0.0515
0.1827,0.4171,0.1154
0.1587,0.4156,0.1898
0.4775,0.7314,-0.1268
0.4419,0.7411,-0.1092
0.4162,0.7515,-0.0875
0.4480,0.6466,-0.0866
0.3852,0.7739,-0.0393
0.3967,0.7833,-0.0603
0.3989,0.7701,-0.0448
0.4565,0.6281,-0.1377
0.4370,0.7574,-0.0772
0.4592,0.7536,-0.0929
0.4864,0.7514,-0.1051
0.4689,0.8539,-0.0771
0.4714,0.8303,-0.1080
0.4748,0.8132,-0.1122
0.4791,0.7965,-0.1035
0.4831,0.7855,-0.0965
0.4301,0.7807,-0.0700
0.4231,0.7851,-0.0766
0.4128,0.7929,-0.0833
0.4034,0.8021,-0.0785
0.3739,0.7155,-0.0675
0.1103,0.6428,0.3602
0.5188,0.6477,-0.1339
0.4155,0.7781,-0.0545
0.4067,0.7799,-0.0591
0.4772,0.6600,-0.1043
0.4235,0.6588,-0.0665
0.4725,0.6546,-0.1020
0.3726,0.5696,-0.0069
0.3148,0.5881,-0.0009
0.4028,0.6282,-0.0740
0.2264,0.3192,0.1542
0.2466,0.3426,0.0916
0.2704,0.3684,0.0409
0.3840,0.8199,-0.0571
0.4261,0.3742,-0.0092
0.4170,0.3303,0.0282
0.4061,0.2823,0.0667
0.2653,0.5103,0.0632
0.1807,0.5420,0.1060
0.4120,0.4978,0.0482
0.2201,0.4654,0.0896
0.4352,0.5338,-0.0216
0.4325,0.6133,-0.1343
0.1425,0.5630,0.1384
0.2052,0.5586,0.0685
0.2513,0.5662,0.0345
0.3195,0.5604,0.0211
0.3696,0.5487,0.0166
0.4076,0.5349,0.0112
0.4821,0.4945,-0.0448
0.1487,0.6182,0.1133
0.1908,0.4624,0.1089
0.5025,0.6396,-0.1744
0.4149,0.5767,-0.0365
0.1033,0.5258,0.3693
0.4352,0.5187,0.0107
0.3986,0.6322,-0.0401
0.2382,0.4850,0.0951
0.4297,0.5981,-0.1177
0.1204,0.7066,0.3260
0.4127,0.4878,0.0600
0.4568,0.5795,-0.1471
0.2289,0.8279,0.0779
0.2269,0.8620,0.1307
0.1110,0.6313,0.2366
0.1854,0.7937,0.1263
0.1356,0.4647,0.2321
0.3737,0.9127,-0.0390
0.5062,0.6469,-0.1317
0.3832,0.5981,-0.0293
0.1490,0.5118,0.1667
0.2968,0.4989,0.0533
0.3268,0.5014,0.0448
0.3865,0.7879,-0.0558
0.1573,0.6719,0.1083
0.4393,0.9537,-0.0378
0.3271,0.9164,0.0353
0.2801,0.8938,0.0767
0.5141,0.3324,0.0219
0.5193,0.9600,-0.0479
0.3565,0.5000,0.0444
0.3843,0.4954,0.0502
0.4029,0.4916,0.0590
0.1646,0.4606,0.1460
0.3835,0.4714,0.0489
0.3539,0.4651,0.0442
0.3244,0.4634,0.0457
0.2940,0.4673,0.0534
0.2738,0.4740,0.0633
0.1131,0.4623,0.3311
0.2767,0.4948,0.0649
0.5183,0.6769,-0.1097
0.4050,0.6971,-0.0805
0.4384,0.6357,-0.1039
0.4709,0.6818,-0.1077
0.5146,0.4539,-0.0225
0.2756,0.8609,0.0396
0.3222,0.8862,0.0017
0.4390,0.9326,-0.0738
0.1856,0.8256,0.2017
0.4038,0.4809,0.0559
0.4597,0.5357,-0.0693
0.5196,0.9385,-0.0820
0.3782,0.9374,-0.0081
0.1226,0.6904,0.2141
0.4536,0.7830,-0.0844
0.4467,0.7909,-0.0918
0.4388,0.8035,-0.0987
0.4320,0.8185,-0.0947
0.4197,0.8395,-0.0716
0.4092,0.7648,-0.0612
0.3966,0.7626,-0.0610
0.3852,0.7585,-0.0599
0.3492,0.7406,-0.0483
0.2091,0.6819,0.0366
0.4592,0.5122,-0.0304
0.4399,0.4646,0.0397
0.4194,0.4706,0.0524
0.4178,0.7612,-0.0585
0.2049,0.7504,0.0714
0.4697,0.4596,-0.0021
0.4001,0.8602,-0.0583
0.5172,0.5373,-0.1341
0.4840,0.5198,-0.0865
0.5162,0.5131,-0.0934
0.4371,0.5775,-0.0808
0.5197,0.9101,-0.0925
0.5197,0.8796,-0.0837
0.4575,0.8768,-0.0778
0.3217,0.8080,-0.0215
0.3692,0.6553,-0.0363
0.3557,0.8377,-0.0396
0.2874,0.6532,-0.0219
0.3371,0.6829,-0.0375
0.2604,0.6988,-0.0065
0.4451,0.9054,-0.0834
0.4169,0.5953,-0.0615
0.2895,0.8291,0.0062
0.3343,0.8582,-0.0198
0.2968,0.7729,-0.0128
0.1681,0.7187,0.1086
0.2500,0.7788,0.0203
0.1444,0.7451,0.1832
0.3117,0.7203,-0.0302
0.4380,0.5560,-0.0514
0.4451,0.6239,-0.1434
0.4239,0.6346,-0.1094
0.4574,0.6040,-0.1644
0.4113,0.4369,0.0343
0.3545,0.4195,0.0319
0.3051,0.4172,0.0343
0.2643,0.4246,0.0465
0.2359,0.4402,0.0662
0.2132,0.4942,0.1084
0.1072,0.5748,0.2453
0.2387,0.5307,0.0706
0.2746,0.5374,0.0490
0.3214,0.5366,0.0349
0.3666,0.5300,0.0290
0.4019,0.5200,0.0317
0.4260,0.5098,0.0312
0.1064,0.5843,0.3773
0.4252,0.6435,-0.0938
0.4605,0.5568,-0.1033
0.4678,0.6221,-0.1703
0.4870,0.6365,-0.1598
0.4692,0.6278,-0.1547
0.4348,0.6525,-0.0838
0.4925,0.6381,-0.1694
0.4961,0.6456,-0.1310
0.4257,0.4881,0.0543
0.4451,0.4935,0.0319
0.4560,0.4961,0.0074
0.2613,0.4792,0.0742
0.2408,0.4668,0.0771
0.5467,0.5423,-0.1231
0.7601,0.4910,0.0809
0.5477,0.6418,-0.1300
0.8846,0.4102,0.2833
0.6641,0.5145,0.0388
0.6991,0.5165,0.0415
0.7319,0.5151,0.0523
0.7736,0.5013,0.0839
0.6340,0.5070,0.0444
0.7060,0.4384,0.0404
0.6693,0.4406,0.0409
0.7406,0.4435,0.0517
0.7642,0.4552,0.0643
0.8039,0.5211,0.0981
0.6539,0.8848,-0.0484
0.7713,0.4846,0.0945
0.9067,0.5189,0.2603
0.8415,0.5038,0.1397
0.6908,0.6196,-0.0241
0.5610,0.7140,-0.1258
0.5535,0.7450,-0.1164
0.6038,0.7274,-0.1065
0.6290,0.7440,-0.0826
0.5829,0.7502,-0.1025
0.6044,0.7577,-0.0790
0.6751,0.7990,-0.0367
0.5474,0.6245,-0.1873
0.5517,0.5983,-0.1927
0.8162,0.4272,0.0883
0.6201,0.5528,-0.0107
0.6227,0.6268,-0.1010
0.6259,0.6141,-0.0881
0.7946,0.6211,0.0221
0.5495,0.5675,-0.1638
0.7385,0.3898,0.0337
0.7838,0.4030,0.0604
0.8494,0.3600,0.2257
0.5899,0.4099,-0.0034
0.6372,0.4511,0.0486
0.6968,0.7700,-0.0252
0.8762,0.7727,0.2810
0.5963,0.6411,-0.0914
0.5692,0.6486,-0.0977
0.6566,0.7739,-0.0307
0.6379,0.7720,-0.0406
0.8030,0.3882,0.0822
0.6230,0.6410,-0.0850
0.6763,0.3894,0.0118
0.6827,0.3694,0.0110
0.7107,0.2938,0.1039
0.8269,0.3740,0.1440
0.6940,0.3314,0.0554
0.8372,0.4188,0.1231
0.8614,0.4164,0.1979
0.5581,0.7310,-0.1252
0.5926,0.7405,-0.1068
0.6172,0.7508,-0.0842
0.5875,0.6465,-0.0849
0.6470,0.7737,-0.0358
0.6374,0.7831,-0.0570
0.6333,0.7700,-0.0413
0.5803,0.6280,-0.1361
0.5964,0.7572,-0.0747
0.5749,0.7533,-0.0908
0.5486,0.7511,-0.1037
0.5697,0.8537,-0.0758
0.5673,0.8301,-0.1066
0.5642,0.8129,-0.1105
0.5596,0.7962,-0.1019
0.5548,0.7852,-0.0948
0.6056,0.7802,-0.0673
0.6127,0.7846,-0.0737
0.6231,0.7925,-0.0806
0.6325,0.8017,-0.0753
0.6590,0.7146,-0.0641
0.9098,0.6422,0.3699
0.6186,0.7779,-0.0515
0.6276,0.7796,-0.0561
0.5593,0.6598,-0.1031
0.6111,0.6586,-0.0645
0.5637,0.6546,-0.1008
0.6577,0.5695,-0.0034
0.7151,0.5877,0.0034
0.6311,0.6279,-0.0715
0.7953,0.3199,0.1607
0.7751,0.3442,0.0973
0.7517,0.3710,0.0458
0.6512,0.8194,-0.0541
0.6008,0.3755,-0.0079
0.6096,0.3309,0.0304
0.6204,0.2825,0.0690
0.7588,0.5104,0.0686
0.8427,0.5417,0.1130
0.6143,0.4986,0.0505
0.8014,0.4669,0.0961
0.5950,0.5339,-0.0195
0.6033,0.6133,-0.1322
0.8805,0.5625,0.1465
0.8198,0.5582,0.0753
0.7758,0.5658,0.0400
0.7092,0.5601,0.0253
0.6594,0.5488,0.0196
0.6213,0.5352,0.0136
0.5483,0.4947,-0.0440
0.8759,0.6175,0.1213
0.8306,0.4634,0.1162
0.5355,0.6396,-0.1738
0.6170,0.5766,-0.0339
0.9152,0.5251,0.3793
0.5935,0.5192,0.0124
0.6347,0.6319,-0.0377
0.7837,0.4860,0.1010
0.6049,0.5981,-0.1155
0.9012,0.7057,0.3356
0.6132,0.4886,0.0625
0.5780,0.5795,-0.1455
0.8011,0.8275,0.0841
0.8026,0.8615,0.1379
0.9111,0.6305,0.2459
0.8428,0.7933,0.1343
0.8844,0.4646,0.2409
0.6633,0.9125,-0.0357
0.5312,0.6468,-0.1315
0.6486,0.5980,-0.0264
0.8725,0.5116,0.1746
0.7280,0.4993,0.0580
0.6987,0.5019,0.0489
0.6475,0.7876,-0.0525
0.8686,0.6714,0.1165
0.5988,0.9536,-0.0360
0.7075,0.9161,0.0400
0.7523,0.8934,0.0824
0.6693,0.5008,0.0477
0.6415,0.4961,0.0531
