0.5232,0.7868,-0.0867
0.5150,0.6979,-0.1807
0.5187,0.7228,-0.0942
0.4825,0.6039,-0.1374
0.5133,0.6701,-0.1931
0.5119,0.6318,-0.1810
0.5096,0.5369,-0.0929
0.2825,0.5265,0.0473
0.5072,0.4744,-0.0707
0.5057,0.4390,-0.0777
0.5015,0.3016,-0.0427
0.5241,0.7995,-0.0807
0.5250,0.8069,-0.0691
0.5258,0.8080,-0.0546
0.5278,0.8124,-0.0529
0.5283,0.8209,-0.0592
0.5291,0.8318,-0.0691
0.5301,0.8440,-0.0696
0.5315,0.8668,-0.0458
0.5160,0.7112,-0.1629
0.4819,0.7080,-0.1156
0.1530,0.4264,0.2031
0.3782,0.5477,0.0141
0.3458,0.5503,0.0162
0.3135,0.5505,0.0248
0.2699,0.5372,0.0524
0.4047,0.5414,0.0156
0.3284,0.4893,-0.0004
0.3632,0.4890,0.0003
0.2971,0.4945,0.0098
0.2765,0.5029,0.0237
0.2404,0.5561,0.0695
0.4065,0.9103,0.0050
0.2697,0.5209,0.0572
0.1368,0.5429,0.2205
0.1996,0.5402,0.1024
0.3482,0.6667,-0.0187
0.4775,0.7832,-0.0825
0.4855,0.8066,-0.0628
0.4321,0.7902,-0.0602
0.4038,0.7988,-0.0319
0.4515,0.8076,-0.0474
0.4252,0.8091,-0.0221
0.3656,0.8320,0.0195
0.4858,0.6975,-0.1773
0.4796,0.6707,-0.1887
0.2233,0.4824,0.0291
0.4146,0.5964,-0.0258
0.4025,0.6858,-0.0907
0.4008,0.6701,-0.0805
0.2503,0.6620,0.0257
0.4806,0.6349,-0.1695
0.3003,0.4556,-0.0306
0.2552,0.4652,-0.0049
0.1834,0.3806,0.1348
0.4422,0.4702,-0.0589
0.3943,0.4950,0.0105
0.3358,0.8096,0.0302
0.1763,0.7932,0.3150
0.4274,0.7008,-0.0775
0.4566,0.7095,-0.0836
0.3707,0.8112,0.0281
0.3849,0.8100,0.0183
0.2357,0.4482,0.0122
0.4008,0.6964,-0.0718
0.3614,0.4547,-0.0487
0.3531,0.4329,-0.0558
0.3115,0.3186,0.0039
0.2100,0.4130,0.0652
0.3354,0.3734,-0.0280
0.2017,0.4698,0.0584
0.1769,0.4492,0.1273
0.4810,0.7980,-0.0761
0.4434,0.8017,-0.0549
0.4149,0.8047,-0.0298
0.4357,0.7053,-0.0725
0.3780,0.8109,0.0229
0.3961,0.8149,-0.0011
0.3888,0.8087,0.0165
0.4475,0.6944,-0.1262
0.4313,0.8063,-0.0167
0.4584,0.8067,-0.0339
0.4902,0.8077,-0.0484
0.4857,0.8686,-0.0420
0.4868,0.8441,-0.0652
0.4875,0.8303,-0.0650
0.4885,0.8198,-0.0539
0.4905,0.8124,-0.0476
0.4284,0.8112,-0.0179
0.4244,0.8135,-0.0243
0.4183,0.8193,-0.0298
0.4128,0.8271,-0.0243
0.3735,0.7673,-0.0245
0.1396,0.6591,0.3620
0.5173,0.7156,-0.1178
0.4103,0.8108,0.0014
0.4035,0.8120,-0.0017
0.4704,0.7223,-0.0848
0.4132,0.7123,-0.0479
0.4634,0.7162,-0.0851
0.3814,0.6119,-0.0133
0.3284,0.6306,-0.0038
0.3954,0.6812,-0.0606
0.2329,0.3438,0.0641
0.2602,0.3870,0.0159
0.2865,0.4342,-0.0233
0.3988,0.8462,-0.0028
0.4292,0.4355,-0.0727
0.4138,0.3692,-0.0532
0.3978,0.3058,-0.0323
0.2861,0.5463,0.0390
0.2017,0.5761,0.0891
0.4212,0.5349,0.0200
0.2396,0.5107,0.0512
0.4370,0.5791,-0.0395
0.4245,0.6778,-0.1253
0.1650,0.5945,0.1274
0.2268,0.5950,0.0592
0.2713,0.6046,0.0283
0.3359,0.5993,0.0115
0.3816,0.5874,0.0040
0.4145,0.5746,-0.0067
0.4787,0.5441,-0.0784
0.1706,0.6514,0.1202
0.2092,0.5080,0.0670
0.4982,0.7102,-0.1605
0.4155,0.6250,-0.0387
0.1302,0.5381,0.3325
0.4390,0.5605,-0.0127
0.3935,0.6815,-0.0259
0.2592,0.5238,0.0635
0.4229,0.6587,-0.1128
0.1507,0.7250,0.3470
0.4196,0.5247,0.0290
0.4512,0.6441,-0.1476
0.2522,0.8562,0.1383
0.2577,0.8852,0.1964
0.1378,0.6573,0.2421
0.2059,0.8219,0.1798
0.1558,0.4910,0.1835
0.4010,0.9351,0.0246
0.5024,0.7146,-0.1151
0.3865,0.6448,-0.0253
0.1690,0.5451,0.1370
0.3169,0.5332,0.0285
0.3456,0.5346,0.0204
0.3883,0.8195,0.0051
0.1770,0.7058,0.1334
0.4658,0.9670,0.0308
0.3612,0.9381,0.1041
0.3137,0.9171,0.1454
0.5033,0.3690,-0.0617
0.5367,0.9698,0.0188
0.3725,0.5327,0.0183
0.3977,0.5287,0.0222
0.4130,0.5266,0.0285
0.1834,0.5020,0.1016
0.3907,0.5073,0.0176
0.3618,0.5012,0.0113
0.3331,0.5007,0.0129
0.3048,0.5055,0.0208
0.2875,0.5124,0.0318
0.1360,0.4755,0.2754
0.2969,0.5301,0.0386
0.5204,0.7429,-0.0851
0.4016,0.7520,-0.0478
0.4273,0.6974,-0.0912
0.4700,0.7455,-0.0817
0.5086,0.5040,-0.0682
0.3027,0.8886,0.1041
0.3502,0.9124,0.0665
0.4623,0.9510,-0.0120
0.2132,0.8471,0.2589
0.4104,0.5176,0.0240
0.4578,0.5894,-0.0863
0.5356,0.9515,-0.0223
0.4104,0.9554,0.0603
0.1489,0.7174,0.2379
0.4571,0.8115,-0.0344
0.4530,0.8168,-0.0411
0.4496,0.8253,-0.0483
0.4468,0.8371,-0.0461
0.4380,0.8593,-0.0262
0.4004,0.8099,-0.0007
0.3907,0.8085,-0.0003
0.3808,0.8049,-0.0007
0.3481,0.7872,0.0043
0.2225,0.7206,0.0645
0.4586,0.5600,-0.0561
0.4437,0.5081,0.0044
0.4238,0.5114,0.0172
0.4080,0.8064,0.0025
0.2198,0.7845,0.1174
0.4688,0.5082,-0.0422
0.4213,0.8845,-0.0101
0.5110,0.5994,-0.1502
0.4798,0.5754,-0.1113
0.5105,0.5692,-0.1202
0.4346,0.6332,-0.0833
0.5343,0.9253,-0.0424
0.5329,0.8936,-0.0433
0.4761,0.8960,-0.0346
0.3360,0.8420,0.0376
0.3684,0.7034,-0.0179
0.3759,0.8670,0.0153
0.2963,0.6986,-0.0040
0.3407,0.7307,-0.0094
0.2680,0.7416,0.0281
0.4659,0.9267,-0.0305
0.4143,0.6474,-0.0578
0.3108,0.8602,0.0676
0.3583,0.8866,0.0406
0.3050,0.8116,0.0434
0.1866,0.7520,0.1467
0.2644,0.8136,0.0746
0.1679,0.7725,0.2241
0.3148,0.7655,0.0113
0.4372,0.6069,-0.0607
0.4362,0.6904,-0.1329
0.4128,0.6952,-0.0950
0.4502,0.6734,-0.1593
0.4177,0.4888,-0.0063
0.3643,0.4783,-0.0143
0.3184,0.4781,-0.0131
0.2802,0.4831,-0.0001
0.2540,0.4935,0.0209
0.2336,0.5322,0.0771
0.1327,0.5992,0.2335
0.2606,0.5670,0.0528
0.2950,0.5742,0.0319
0.3396,0.5729,0.0179
0.3809,0.5659,0.0128
0.4117,0.5570,0.0090
0.4328,0.5486,0.0070
0.1349,0.5978,0.3590
0.4135,0.7012,-0.0781
0.4574,0.6159,-0.1120
0.4607,0.6931,-0.1604
0.4804,0.7049,-0.1466
0.4613,0.6965,-0.1435
0.4232,0.7088,-0.0670
0.4872,0.7081,-0.1556
0.4902,0.7125,-0.1153
0.4311,0.5271,0.0234
0.4489,0.5343,0.0024
0.4573,0.5399,-0.0236
0.2774,0.5172,0.0427
0.2606,0.5114,0.0431
0.5402,0.6029,-0.1388
0.7438,0.5188,0.0372
0.5522,0.7067,-0.1166
0.8795,0.4137,0.1883
0.6491,0.5433,0.0069
0.6825,0.5445,0.0080
0.7156,0.5433,0.0154
0.7586,0.5291,0.0415
0.6209,0.5380,0.0104
0.6929,0.4827,-0.0088
0.6581,0.4834,-0.0065
0.7248,0.4871,0.0001
0.7467,0.4949,0.0129
0.7922,0.5465,0.0576
0.6611,0.9064,0.0005
0.7565,0.5131,0.0467
0.9049,0.5304,0.2055
0.8339,0.5293,0.0895
0.6899,0.6603,-0.0260
0.5686,0.7806,-0.0840
0.5653,0.8044,-0.0645
0.6165,0.7850,-0.0635
0.6477,0.7919,-0.0366
0.6007,0.8035,-0.0505
0.6287,0.8033,-0.0264
0.6936,0.8243,0.0137
0.5444,0.6964,-0.1781
0.5472,0.6694,-0.1896
0.8008,0.4720,0.0172
0.6151,0.5928,-0.0306
0.6310,0.6816,-0.0947
0.6319,0.6659,-0.0845
0.7915,0.6520,0.0142
0.5437,0.6338,-0.1708
0.7171,0.4467,-0.0384
0.7648,0.4554,-0.0152
0.8412,0.3683,0.1214
0.5732,0.4670,-0.0609
0.6273,0.4907,0.0051
0.7203,0.8006,0.0231
0.8908,0.7834,0.3029
0.6080,0.6974,-0.0807
0.5796,0.7072,-0.0851
0.6862,0.8025,0.0217
0.6718,0.8021,0.0130
0.7846,0.4375,0.0012
0.6348,0.6922,-0.0758
0.6538,0.4478,-0.0539
0.6604,0.4256,-0.0612
0.6977,0.3106,-0.0037
0.8122,0.4013,0.0530
0.6756,0.3659,-0.0345
0.8236,0.4586,0.0456
0.8523,0.4373,0.1136
0.5677,0.7957,-0.0777
0.6073,0.7972,-0.0580
0.6379,0.7984,-0.0341
0.6004,0.7023,-0.0747
0.6785,0.8024,0.0168
0.6617,0.8077,-0.0058
0.6676,0.8013,0.0113
0.5848,0.6917,-0.1289
0.6228,0.8009,-0.0206
0.5946,0.8030,-0.0369
0.5617,0.8057,-0.0502
0.5775,0.8668,-0.0438
0.5736,0.8421,-0.0669
0.5710,0.8284,-0.0668
0.5682,0.8180,-0.0557
0.5654,0.8107,-0.0494
0.6288,0.8059,-0.0217
0.6332,0.8082,-0.0279
0.6400,0.8137,-0.0335
0.6465,0.8214,-0.0283
0.6741,0.7605,-0.0296
0.9179,0.6476,0.3478
0.6471,0.8046,-0.0030
0.6540,0.8052,-0.0064
0.5675,0.7205,-0.0863
0.6251,0.7083,-0.0511
0.5733,0.7141,-0.0868
0.6511,0.6071,-0.0196
0.7073,0.6234,-0.0124
0.6393,0.6767,-0.0653
0.7834,0.3328,0.0534
0.7560,0.3766,0.0061
0.7295,0.4245,-0.0320
0.6623,0.8405,-0.0075
0.5831,0.4315,-0.0751
0.5948,0.3653,-0.0563
0.6073,0.3015,-0.0358
0.7431,0.5382,0.0287
0.8347,0.5652,0.0764
0.6033,0.5321,0.0153
0.7872,0.5014,0.0398
0.5898,0.5764,-0.0432
0.6062,0.6744,-0.1284
0.8760,0.5827,0.1132
0.8096,0.5845,0.0471
0.7640,0.5954,0.0174
0.6971,0.5926,0.0031
0.6491,0.5825,-0.0025
0.6138,0.5712,-0.0118
0.5423,0.5429,-0.0800
0.8749,0.6393,0.1062
0.8198,0.4973,0.0545
0.5343,0.7095,-0.1613
0.6158,0.6214,-0.0432
0.9161,0.5256,0.3173
0.5870,0.5580,-0.0165
0.6428,0.6768,-0.0303
0.7680,0.5156,0.0524
0.6069,0.6553,-0.1161
0.9116,0.7143,0.3338
0.6043,0.5220,0.0240
0.5751,0.6418,-0.1502
0.8132,0.8477,0.1288
0.8123,0.8775,0.1868
0.9141,0.6452,0.2275
0.8580,0.8121,0.1686
0.8798,0.4786,0.1687
0.6693,0.9315,0.0201
0.5320,0.7141,-0.1158
0.6479,0.6400,-0.0308
0.8674,0.5334,0.1232
0.7098,0.5264,0.0196
0.6807,0.5290,0.0121
0.6700,0.8122,-0.0000
0.8742,0.6942,0.1199
0.6071,0.9652,0.0279
0.7105,0.9335,0.0975
0.7572,0.9111,0.1374
0.6532,0.5282,0.0112
0.6271,0.5251,0.0160
0.6111,0.5236,0.0228
0.8477,0.4903,0.0881
0.6324,0.5035,0.0114
0.6613,0.4964,0.0042
0.6899,0.4951,0.0048
0.7186,0.4991,0.0115
0.7369,0.5053,0.0220
0.9032,0.4627,0.2603
0.7295,0.5227,0.0289
0.6422,0.7468,-0.0520
0.6073,0.6939,-0.0940
0.5714,0.7433,-0.0837
0.7645,0.8817,0.0961
0.7186,0.9071,0.0603
0.6085,0.9492,-0.0147
0.8559,0.8384,0.2477
0.6129,0.5146,0.0185
0.5671,0.5875,-0.0888
