0.4859,0.7406,-0.0941
0.4777,0.6671,-0.1969
0.4812,0.6897,-0.1057
0.4449,0.5773,-0.1512
0.4758,0.6394,-0.2096
0.4745,0.6027,-0.1968
0.4723,0.5150,-0.1042
0.2361,0.5150,0.0417
0.4696,0.4574,-0.0813
0.4675,0.4237,-0.0882
0.4619,0.2993,-0.0543
0.4870,0.7525,-0.0889
0.4880,0.7598,-0.0786
0.4885,0.7608,-0.0639
0.4926,0.8076,-0.0419
0.4932,0.8182,-0.0483
0.4939,0.8309,-0.0562
0.4948,0.8455,-0.0507
0.4963,0.8696,-0.0204
0.4787,0.6807,-0.1787
0.4444,0.6774,-0.1296
0.1014,0.4292,0.2037
0.3357,0.5301,0.0073
0.3023,0.5330,0.0100
0.2685,0.5339,0.0192
0.2205,0.5248,0.0476
0.3624,0.5237,0.0095
0.2838,0.4780,-0.0083
0.3184,0.4771,-0.0073
0.2513,0.4832,0.0029
0.2295,0.4919,0.0182
0.1908,0.5420,0.0650
0.3615,0.9044,0.0303
0.2223,0.5121,0.0527
0.0857,0.5390,0.2227
0.1500,0.5301,0.0995
0.2989,0.6381,-0.0241
0.4322,0.7372,-0.0891
0.4399,0.7596,-0.0712
0.3795,0.7429,-0.0638
0.3484,0.7506,-0.0276
0.4015,0.7600,-0.0516
0.3734,0.7618,-0.0190
0.3144,0.7994,0.0418
0.4474,0.6669,-0.1934
0.4421,0.6400,-0.2051
0.1731,0.4702,0.0247
0.3725,0.5736,-0.0324
0.3612,0.6541,-0.1045
0.3591,0.6393,-0.0935
0.1943,0.6347,0.0216
0.4430,0.6060,-0.1852
0.2534,0.4405,-0.0379
0.2063,0.4514,-0.0106
0.1334,0.3833,0.1328
0.4012,0.4538,-0.0697
0.3500,0.4821,0.0030
0.2833,0.7676,0.0455
0.1317,0.7861,0.3244
0.3878,0.6685,-0.0904
0.4180,0.6770,-0.0953
0.3131,0.7676,0.0458
0.3315,0.7680,0.0368
0.1855,0.4356,0.0070
0.3587,0.6633,-0.0845
0.3172,0.4389,-0.0578
0.3085,0.4183,-0.0658
0.2662,0.3186,-0.0048
0.1596,0.4084,0.0627
0.2901,0.3657,-0.0359
0.1509,0.4596,0.0548
0.1259,0.4458,0.1263
0.4353,0.7511,-0.0832
0.3916,0.7539,-0.0583
0.3608,0.7566,-0.0258
0.3959,0.6725,-0.0839
0.3218,0.7678,0.0410
0.3421,0.7857,0.0225
0.3376,0.7680,0.0357
0.4088,0.6645,-0.1411
0.3805,0.7591,-0.0141
0.4089,0.7592,-0.0383
0.4449,0.7606,-0.0567
0.4404,0.8680,-0.0157
0.4408,0.8425,-0.0448
0.4422,0.8276,-0.0487
0.4446,0.8150,-0.0400
0.4481,0.8059,-0.0345
0.3812,0.7922,0.0026
0.3746,0.7951,-0.0027
0.3659,0.8013,-0.0064
0.3590,0.8093,0.0006
0.3203,0.7272,-0.0199
0.0914,0.6561,0.3697
0.4797,0.6850,-0.1316
0.3619,0.7841,0.0241
0.3515,0.7838,0.0213
0.4313,0.6888,-0.0952
0.3699,0.6775,-0.0576
0.4248,0.6832,-0.0967
0.3359,0.5876,-0.0194
0.2779,0.6041,-0.0093
0.3524,0.6495,-0.0725
0.1848,0.3453,0.0596
0.2113,0.3807,0.0099
0.2388,0.4207,-0.0310
0.3461,0.8266,0.0234
0.3877,0.4205,-0.0834
0.3714,0.3608,-0.0624
0.3553,0.3048,-0.0431
0.2386,0.5313,0.0340
0.1518,0.5606,0.0860
0.3783,0.5173,0.0132
0.1901,0.5003,0.0481
0.3967,0.5574,-0.0470
0.3851,0.6475,-0.1405
0.1142,0.5808,0.1261
0.1769,0.5743,0.0555
0.2217,0.5807,0.0242
0.2884,0.5762,0.0066
0.3378,0.5659,-0.0016
0.3731,0.5541,-0.0126
0.4402,0.5227,-0.0888
0.1166,0.6320,0.1195
0.1597,0.4981,0.0643
0.4604,0.6797,-0.1763
