0.4875,0.7341,-0.1058
0.4886,0.6557,-0.1904
0.4887,0.6814,-0.1048
0.4619,0.5725,-0.1355
0.4889,0.6293,-0.2005
0.4900,0.5957,-0.1840
0.4933,0.5168,-0.0809
0.2531,0.5126,0.0646
0.4947,0.4578,-0.0498
0.4952,0.4245,-0.0529
0.4983,0.3103,-0.0033
0.4872,0.7461,-0.1016
0.4876,0.7543,-0.0914
0.4881,0.7567,-0.0770
0.4887,0.7648,-0.0801
0.4885,0.7737,-0.0875
0.4884,0.7854,-0.0979
0.4883,0.7993,-0.0977
0.4884,0.8264,-0.0708
0.4883,0.6694,-0.1731
0.4558,0.6671,-0.1251
0.1402,0.4270,0.2426
0.3495,0.5345,0.0256
0.3158,0.5358,0.0286
0.2837,0.5345,0.0386
0.2408,0.5221,0.0693
0.3786,0.5288,0.0291
0.3067,0.4738,0.0181
0.3422,0.4753,0.0182
0.2734,0.4776,0.0294
0.2508,0.4862,0.0438
0.2130,0.5378,0.0864
0.3565,0.8674,-0.0238
0.2416,0.5071,0.0767
0.1199,0.5314,0.2455
0.1769,0.5232,0.1241
0.3150,0.6324,-0.0206
0.4400,0.7292,-0.1006
0.4449,0.7527,-0.0848
0.3911,0.7345,-0.0781
0.3598,0.7421,-0.0492
0.4091,0.7525,-0.0683
0.3814,0.7536,-0.0416
0.3208,0.7791,0.0001
0.4592,0.6547,-0.1865
0.4554,0.6292,-0.1957
0.2001,0.4617,0.0577
0.3896,0.5732,-0.0192
0.3768,0.6460,-0.0978
0.3755,0.6328,-0.0860
0.2131,0.6282,0.0285
0.4584,0.5981,-0.1722
0.2785,0.4339,-0.0023
0.2323,0.4432,0.0253
0.1719,0.3819,0.1772
0.4241,0.4520,-0.0370
0.3736,0.4831,0.0273
0.2926,0.7547,0.0120
0.1469,0.7630,0.3118
0.4015,0.6604,-0.0861
0.4306,0.6688,-0.0922
0.3249,0.7541,0.0108
0.3413,0.7538,0.0012
0.2144,0.4276,0.0443
0.3743,0.6563,-0.0797
0.3407,0.4344,-0.0237
0.3345,0.4141,-0.0290
0.3038,0.3221,0.0447
0.1934,0.4037,0.1020
0.3223,0.3663,0.0064
0.1806,0.4515,0.0896
0.1603,0.4404,0.1620
0.4416,0.7433,-0.0961
0.4011,0.7457,-0.0744
0.3708,0.7483,-0.0484
0.4099,0.6648,-0.0799
0.3330,0.7540,0.0057
0.3508,0.7606,-0.0195
0.3463,0.7536,-0.0004
0.4216,0.6537,-0.1341
0.3886,0.7519,-0.0366
0.4164,0.7531,-0.0554
0.4497,0.7551,-0.0709
0.4395,0.8250,-0.0669
0.4421,0.7968,-0.0921
0.4439,0.7821,-0.0924
0.4464,0.7706,-0.0809
0.4494,0.7633,-0.0737
0.3854,0.7590,-0.0380
0.3803,0.7614,-0.0452
0.3730,0.7673,-0.0515
0.3668,0.7757,-0.0457
0.3337,0.7170,-0.0368
0.1175,0.6428,0.3761
0.4887,0.6746,-0.1281
0.3672,0.7578,-0.0155
0.3592,0.7580,-0.0198
0.4424,0.6801,-0.0953
0.3853,0.6711,-0.0566
0.4367,0.6747,-0.0944
0.3521,0.5866,-0.0081
0.2950,0.6013,0.0014
0.3688,0.6433,-0.0669
0.2229,0.3460,0.1065
0.2444,0.3781,0.0514
0.2665,0.4143,0.0065
0.3518,0.7972,-0.0236
0.4133,0.4188,-0.0475
0.4037,0.3646,-0.0205
0.3925,0.3116,0.0073
0.2561,0.5303,0.0547
0.1761,0.5552,0.1052
0.3970,0.5224,0.0339
0.2143,0.4938,0.0746
0.4148,0.5572,-0.0313
0.3995,0.6379,-0.1321
0.1408,0.5730,0.1426
0.1976,0.5704,0.0713
0.2396,0.5783,0.0374
0.3044,0.5756,0.0201
0.3531,0.5668,0.0123
0.3897,0.5558,0.0028
0.4609,0.5235,-0.0665
0.1406,0.6226,0.1282
0.1868,0.4904,0.0928
0.4709,0.6679,-0.1707
0.3901,0.5966,-0.0371
0.1139,0.5329,0.3615
0.4168,0.5424,-0.0015
0.3654,0.6450,-0.0317
0.2313,0.5095,0.0837
0.3987,0.6217,-0.1174
0.1261,0.7021,0.3532
0.3973,0.5131,0.0442
0.4283,0.6074,-0.1512
0.2112,0.8134,0.1207
0.2178,0.8447,0.1786
0.1139,0.6341,0.2529
0.1693,0.7822,0.1679
0.1398,0.4823,0.2142
0.3512,0.8934,-0.0069
0.4746,0.6734,-0.1253
0.3575,0.6139,-0.0258
0.1491,0.5287,0.1596
0.2865,0.5196,0.0429
0.3157,0.5219,0.0338
0.3424,0.7651,-0.0134
0.1425,0.6721,0.1338
0.4159,0.9278,-0.0052
0.3137,0.8965,0.0761
0.2696,0.8754,0.1220
0.4966,0.3668,-0.0302
0.4880,0.9330,-0.0182
0.3442,0.5212,0.0318
0.3713,0.5179,0.0365
0.3888,0.5157,0.0437
0.1636,0.4862,0.1291
0.3680,0.4959,0.0331
0.3392,0.4890,0.0280
0.3102,0.4872,0.0300
0.2804,0.4909,0.0386
0.2615,0.4977,0.0497
0.1220,0.4743,0.3105
0.2667,0.5163,0.0544
0.4886,0.6984,-0.0975
0.3671,0.7042,-0.0588
0.4014,0.6569,-0.0985
0.4375,0.6990,-0.0939
0.4943,0.4873,-0.0518
0.2588,0.8447,0.0815
0.3033,0.8692,0.0391
0.4124,0.9102,-0.0469
0.1790,0.8105,0.2479
0.3883,0.5060,0.0398
0.4366,0.5627,-0.0807
0.4873,0.9145,-0.0580
0.3606,0.9147,0.0281
0.1216,0.6883,0.2411
0.4147,0.7608,-0.0574
0.4095,0.7661,-0.0652
0.4048,0.7750,-0.0730
0.4008,0.7881,-0.0700
0.3903,0.8133,-0.0485
0.3565,0.7535,-0.0182
0.3459,0.7514,-0.0178
0.3358,0.7476,-0.0175
0.3049,0.7335,-0.0104
0.1829,0.6825,0.0604
0.4388,0.5389,-0.0461
0.4237,0.4950,0.0202
0.4031,0.4997,0.0342
0.3653,0.7509,-0.0154
0.1794,0.7435,0.1066
0.4516,0.4920,-0.0264
0.3721,0.8401,-0.0349
0.4913,0.5687,-0.1482
0.4606,0.5493,-0.1041
0.4923,0.5438,-0.1129
0.4105,0.6011,-0.0837
0.4873,0.8881,-0.0752
0.4878,0.8552,-0.0731
0.4277,0.8538,-0.0635
0.2930,0.7920,0.0174
0.3368,0.6642,-0.0241
0.3294,0.8198,-0.0072
0.2576,0.6599,-0.0086
0.3031,0.6875,-0.0171
0.2266,0.6990,0.0184
0.4162,0.8851,-0.0627
0.3887,0.6148,-0.0597
0.2670,0.8138,0.0461
0.3114,0.8421,0.0149
0.2630,0.7606,0.0257
0.1500,0.7150,0.1411
0.2224,0.7677,0.0584
0.1371,0.7382,0.2197
0.2729,0.7168,-0.0010
0.4142,0.5796,-0.0571
0.4105,0.6494,-0.1404
0.3869,0.6545,-0.1029
0.4259,0.6327,-0.1652
0.3971,0.4742,0.0121
0.3428,0.4613,0.0073
0.2958,0.4593,0.0102
0.2566,0.4637,0.0244
0.2289,0.4748,0.0461
0.2080,0.5162,0.0983
0.1128,0.5821,0.2513
0.2308,0.5473,0.0672
0.2650,0.5538,0.0450
0.3094,0.5542,0.0294
0.3524,0.5496,0.0224
0.3863,0.5418,0.0210
0.4095,0.5336,0.0188
0.1155,0.5877,0.3809
0.3872,0.6604,-0.0861
0.4352,0.5843,-0.1110
0.4350,0.6510,-0.1687
0.4541,0.6635,-0.1561
0.4353,0.6551,-0.1518
0.3964,0.6677,-0.0755
0.4601,0.6659,-0.1656
0.4633,0.6713,-0.1251
0.4092,0.5148,0.0382
0.4278,0.5199,0.0158
0.4375,0.5230,-0.0103
0.2502,0.5029,0.0615
0.2335,0.4957,0.0634
